id_estudiante,id_periodo,promedio,asistencia,deserta,fse_puntos,fse_clase
2588,9,14.714286,73.6,1,154,B
2588,9,14.714286,73.6,1,154,B
2588,9,14.714286,73.6,1,154,B
2588,9,14.714286,73.6,1,154,B
2588,9,14.714286,73.6,1,154,B
2588,9,14.714286,73.6,1,154,B
2589,9,14.0,70.0,1,158,B
2589,9,14.0,70.0,1,158,B
2589,9,14.0,70.0,1,158,B
2589,9,14.0,70.0,1,158,B
2589,9,14.0,70.0,1,158,B
2589,9,14.0,70.0,1,158,B
2589,9,14.0,70.0,1,158,B
2590,9,15.142857,75.7,1,154,B
2590,9,15.142857,75.7,1,154,B
2590,9,15.142857,75.7,1,154,B
2590,9,15.142857,75.7,1,154,B
2590,9,15.142857,75.7,1,154,B
2590,9,15.142857,75.7,1,154,B
2590,9,15.142857,75.7,1,154,B
2591,9,15.285714,76.4,1,160,B
2591,9,15.285714,76.4,1,160,B
2591,9,15.285714,76.4,1,160,B
2591,9,15.285714,76.4,1,160,B
2591,9,15.285714,76.4,1,160,B
2591,9,15.285714,76.4,1,160,B
2591,9,15.285714,76.4,1,160,B
2592,9,14.571429,72.9,1,146,B
2592,9,14.571429,72.9,1,146,B
2592,9,14.571429,72.9,1,146,B
2592,9,14.571429,72.9,1,146,B
2592,9,14.571429,72.9,1,146,B
2592,9,14.571429,72.9,1,146,B
2592,9,14.571429,72.9,1,146,B
2593,9,12.333333,61.7,1,168,C
2593,9,12.333333,61.7,1,168,C
2593,9,12.333333,61.7,1,168,C
2593,9,12.333333,61.7,1,168,C
2593,9,12.333333,61.7,1,168,C
2593,9,12.333333,61.7,1,168,C
2594,9,12.285714,61.4,1,160,B
2594,9,12.285714,61.4,1,160,B
2594,9,12.285714,61.4,1,160,B
2594,9,12.285714,61.4,1,160,B
2594,9,12.285714,61.4,1,160,B
2594,9,12.285714,61.4,1,160,B
2594,9,12.285714,61.4,1,160,B
2595,9,12.2,61.0,1,154,B
2595,9,12.2,61.0,1,154,B
2595,9,12.2,61.0,1,154,B
2595,9,12.2,61.0,1,154,B
2595,9,12.2,61.0,1,154,B
2597,9,12.666667,63.3,1,166,C
2597,9,12.666667,63.3,1,166,C
2597,9,12.666667,63.3,1,166,C
2597,9,12.666667,63.3,1,166,C
2597,9,12.666667,63.3,1,166,C
2597,9,12.666667,63.3,1,166,C
2598,9,13.0,65.0,1,156,B
2598,9,13.0,65.0,1,156,B
2598,9,13.0,65.0,1,156,B
2598,9,13.0,65.0,1,156,B
2598,9,13.0,65.0,1,156,B
2598,9,13.0,65.0,1,156,B
2598,9,13.0,65.0,1,156,B
2599,9,13.333333,66.7,1,162,C
2599,9,13.333333,66.7,1,162,C
2599,9,13.333333,66.7,1,162,C
2599,9,13.333333,66.7,1,162,C
2599,9,13.333333,66.7,1,162,C
2599,9,13.333333,66.7,1,162,C
2600,9,11.2,56.0,1,140,A
2600,9,11.2,56.0,1,140,A
2600,9,11.2,56.0,1,140,A
2600,9,11.2,56.0,1,140,A
2600,9,11.2,56.0,1,140,A
2601,9,12.285714,61.4,1,144,B
2601,9,12.285714,61.4,1,144,B
2601,9,12.285714,61.4,1,144,B
2601,9,12.285714,61.4,1,144,B
2601,9,12.285714,61.4,1,144,B
2601,9,12.285714,61.4,1,144,B
2601,9,12.285714,61.4,1,144,B
2602,9,12.714286,63.6,1,152,B
2602,9,12.714286,63.6,1,152,B
2602,9,12.714286,63.6,1,152,B
2602,9,12.714286,63.6,1,152,B
2602,9,12.714286,63.6,1,152,B
2602,9,12.714286,63.6,1,152,B
2602,9,12.714286,63.6,1,152,B
2603,9,14.0,70.0,1,152,B
2603,9,14.0,70.0,1,152,B
2603,9,14.0,70.0,1,152,B
2603,9,14.0,70.0,1,152,B
2604,9,10.2,51.0,1,152,B
2604,9,10.2,51.0,1,152,B
2604,9,10.2,51.0,1,152,B
2604,9,10.2,51.0,1,152,B
2604,9,10.2,51.0,1,152,B
2606,9,12.2,61.0,1,144,B
2606,9,12.2,61.0,1,144,B
2606,9,12.2,61.0,1,144,B
2606,9,12.2,61.0,1,144,B
2606,9,12.2,61.0,1,144,B
2607,9,13.8,69.0,1,144,B
2607,9,13.8,69.0,1,144,B
2607,9,13.8,69.0,1,144,B
2607,9,13.8,69.0,1,144,B
2607,9,13.8,69.0,1,144,B
2608,9,11.0,55.0,1,140,A
2608,9,11.0,55.0,1,140,A
2608,9,11.0,55.0,1,140,A
2609,9,12.571429,62.9,1,164,C
2609,9,12.571429,62.9,1,164,C
2609,9,12.571429,62.9,1,164,C
2609,9,12.571429,62.9,1,164,C
2609,9,12.571429,62.9,1,164,C
2609,9,12.571429,62.9,1,164,C
2609,9,12.571429,62.9,1,164,C
2610,9,11.333333,56.7,1,146,B
2610,9,11.333333,56.7,1,146,B
2610,9,11.333333,56.7,1,146,B
2610,9,11.333333,56.7,1,146,B
2610,9,11.333333,56.7,1,146,B
2610,9,11.333333,56.7,1,146,B
2611,9,12.75,63.8,1,148,B
2611,9,12.75,63.8,1,148,B
2611,9,12.75,63.8,1,148,B
2611,9,12.75,63.8,1,148,B
2612,9,13.2,66.0,1,144,B
2612,9,13.2,66.0,1,144,B
2612,9,13.2,66.0,1,144,B
2612,9,13.2,66.0,1,144,B
2612,9,13.2,66.0,1,144,B
2613,9,11.0,55.0,1,150,B
2613,9,11.0,55.0,1,150,B
2613,9,11.0,55.0,1,150,B
2613,9,11.0,55.0,1,150,B
2614,9,9.666667,48.3,1,140,A
2614,9,9.666667,48.3,1,140,A
2614,9,9.666667,48.3,1,140,A
2614,9,9.666667,48.3,1,140,A
2614,9,9.666667,48.3,1,140,A
2614,9,9.666667,48.3,1,140,A
2615,9,13.571429,67.9,1,158,B
2615,9,13.571429,67.9,1,158,B
2615,9,13.571429,67.9,1,158,B
2615,9,13.571429,67.9,1,158,B
2615,9,13.571429,67.9,1,158,B
2615,9,13.571429,67.9,1,158,B
2615,9,13.571429,67.9,1,158,B
2616,9,12.285714,61.4,1,162,C
2616,9,12.285714,61.4,1,162,C
2616,9,12.285714,61.4,1,162,C
2616,9,12.285714,61.4,1,162,C
2616,9,12.285714,61.4,1,162,C
2616,9,12.285714,61.4,1,162,C
2616,9,12.285714,61.4,1,162,C
2617,9,14.714286,73.6,1,152,B
2617,9,14.714286,73.6,1,152,B
2617,9,14.714286,73.6,1,152,B
2617,9,14.714286,73.6,1,152,B
2617,9,14.714286,73.6,1,152,B
2617,9,14.714286,73.6,1,152,B
2617,9,14.714286,73.6,1,152,B
2618,9,14.833333,74.2,1,150,B
2618,9,14.833333,74.2,1,150,B
2618,9,14.833333,74.2,1,150,B
2618,9,14.833333,74.2,1,150,B
2618,9,14.833333,74.2,1,150,B
2618,9,14.833333,74.2,1,150,B
2619,9,14.714286,73.6,1,156,B
2619,9,14.714286,73.6,1,156,B
2619,9,14.714286,73.6,1,156,B
2619,9,14.714286,73.6,1,156,B
2619,9,14.714286,73.6,1,156,B
2619,9,14.714286,73.6,1,156,B
2619,9,14.714286,73.6,1,156,B
2620,9,2.0,10.0,1,152,B
2621,9,14.571429,72.9,1,150,B
2621,9,14.571429,72.9,1,150,B
2621,9,14.571429,72.9,1,150,B
2621,9,14.571429,72.9,1,150,B
2621,9,14.571429,72.9,1,150,B
2621,9,14.571429,72.9,1,150,B
2621,9,14.571429,72.9,1,150,B
2622,9,12.571429,62.9,1,166,C
2622,9,12.571429,62.9,1,166,C
2622,9,12.571429,62.9,1,166,C
2622,9,12.571429,62.9,1,166,C
2622,9,12.571429,62.9,1,166,C
2622,9,12.571429,62.9,1,166,C
2622,9,12.571429,62.9,1,166,C
2623,9,11.857143,59.3,1,164,C
2623,9,11.857143,59.3,1,164,C
2623,9,11.857143,59.3,1,164,C
2623,9,11.857143,59.3,1,164,C
2623,9,11.857143,59.3,1,164,C
2623,9,11.857143,59.3,1,164,C
2623,9,11.857143,59.3,1,164,C
2624,9,13.714286,68.6,1,166,C
2624,9,13.714286,68.6,1,166,C
2624,9,13.714286,68.6,1,166,C
2624,9,13.714286,68.6,1,166,C
2624,9,13.714286,68.6,1,166,C
2624,9,13.714286,68.6,1,166,C
2624,9,13.714286,68.6,1,166,C
2625,9,13.714286,68.6,1,164,C
2625,9,13.714286,68.6,1,164,C
2625,9,13.714286,68.6,1,164,C
2625,9,13.714286,68.6,1,164,C
2625,9,13.714286,68.6,1,164,C
2625,9,13.714286,68.6,1,164,C
2625,9,13.714286,68.6,1,164,C
2626,9,10.4,52.0,1,140,A
2626,9,10.4,52.0,1,140,A
2626,9,10.4,52.0,1,140,A
2626,9,10.4,52.0,1,140,A
2626,9,10.4,52.0,1,140,A
2627,9,14.142857,70.7,1,156,B
2627,9,14.142857,70.7,1,156,B
2627,9,14.142857,70.7,1,156,B
2627,9,14.142857,70.7,1,156,B
2627,9,14.142857,70.7,1,156,B
2627,9,14.142857,70.7,1,156,B
2627,9,14.142857,70.7,1,156,B
2628,9,12.5,62.5,1,174,C
2628,9,12.5,62.5,1,174,C
2628,9,12.5,62.5,1,174,C
2628,9,12.5,62.5,1,174,C
2628,9,12.5,62.5,1,174,C
2628,9,12.5,62.5,1,174,C
2629,9,14.142857,70.7,1,144,B
2629,9,14.142857,70.7,1,144,B
2629,9,14.142857,70.7,1,144,B
2629,9,14.142857,70.7,1,144,B
2629,9,14.142857,70.7,1,144,B
2629,9,14.142857,70.7,1,144,B
2629,9,14.142857,70.7,1,144,B
2630,9,11.8,59.0,1,158,B
2630,9,11.8,59.0,1,158,B
2630,9,11.8,59.0,1,158,B
2630,9,11.8,59.0,1,158,B
2630,9,11.8,59.0,1,158,B
2631,9,14.142857,70.7,1,154,B
2631,9,14.142857,70.7,1,154,B
2631,9,14.142857,70.7,1,154,B
2631,9,14.142857,70.7,1,154,B
2631,9,14.142857,70.7,1,154,B
2631,9,14.142857,70.7,1,154,B
2631,9,14.142857,70.7,1,154,B
2632,9,13.857143,69.3,1,148,B
2632,9,13.857143,69.3,1,148,B
2632,9,13.857143,69.3,1,148,B
2632,9,13.857143,69.3,1,148,B
2632,9,13.857143,69.3,1,148,B
2632,9,13.857143,69.3,1,148,B
2632,9,13.857143,69.3,1,148,B
2633,9,12.0,60.0,1,166,C
2633,9,12.0,60.0,1,166,C
2633,9,12.0,60.0,1,166,C
2633,9,12.0,60.0,1,166,C
2633,9,12.0,60.0,1,166,C
2634,9,12.666667,63.3,1,162,C
2634,9,12.666667,63.3,1,162,C
2634,9,12.666667,63.3,1,162,C
2635,9,12.0,60.0,1,142,B
2635,9,12.0,60.0,1,142,B
2635,9,12.0,60.0,1,142,B
2635,9,12.0,60.0,1,142,B
2635,9,12.0,60.0,1,142,B
2636,9,12.8,64.0,1,144,B
2636,9,12.8,64.0,1,144,B
2636,9,12.8,64.0,1,144,B
2636,9,12.8,64.0,1,144,B
2636,9,12.8,64.0,1,144,B
2637,9,13.333333,66.7,1,146,B
2637,9,13.333333,66.7,1,146,B
2637,9,13.333333,66.7,1,146,B
2637,9,13.333333,66.7,1,146,B
2637,9,13.333333,66.7,1,146,B
2637,9,13.333333,66.7,1,146,B
2638,9,12.8,64.0,1,140,A
2638,9,12.8,64.0,1,140,A
2638,9,12.8,64.0,1,140,A
2638,9,12.8,64.0,1,140,A
2638,9,12.8,64.0,1,140,A
2639,9,8.666667,43.3,1,152,B
2639,9,8.666667,43.3,1,152,B
2639,9,8.666667,43.3,1,152,B
2640,9,13.833333,69.2,1,156,B
2640,9,13.833333,69.2,1,156,B
2640,9,13.833333,69.2,1,156,B
2640,9,13.833333,69.2,1,156,B
2640,9,13.833333,69.2,1,156,B
2640,9,13.833333,69.2,1,156,B
2641,9,13.857143,69.3,1,144,B
2641,9,13.857143,69.3,1,144,B
2641,9,13.857143,69.3,1,144,B
2641,9,13.857143,69.3,1,144,B
2641,9,13.857143,69.3,1,144,B
2641,9,13.857143,69.3,1,144,B
2641,9,13.857143,69.3,1,144,B
2642,9,13.333333,66.7,1,144,B
2642,9,13.333333,66.7,1,144,B
2642,9,13.333333,66.7,1,144,B
2642,9,13.333333,66.7,1,144,B
2642,9,13.333333,66.7,1,144,B
2642,9,13.333333,66.7,1,144,B
2643,9,13.2,66.0,1,166,C
2643,9,13.2,66.0,1,166,C
2643,9,13.2,66.0,1,166,C
2643,9,13.2,66.0,1,166,C
2643,9,13.2,66.0,1,166,C
2644,9,7.0,35.0,1,156,B
2644,9,7.0,35.0,1,156,B
2644,9,7.0,35.0,1,156,B
2644,9,7.0,35.0,1,156,B
2645,9,11.5,57.5,1,142,B
2645,9,11.5,57.5,1,142,B
2645,9,11.5,57.5,1,142,B
2645,9,11.5,57.5,1,142,B
2646,9,11.714286,58.6,1,142,B
2646,9,11.714286,58.6,1,142,B
2646,9,11.714286,58.6,1,142,B
2646,9,11.714286,58.6,1,142,B
2646,9,11.714286,58.6,1,142,B
2646,9,11.714286,58.6,1,142,B
2646,9,11.714286,58.6,1,142,B
2647,9,15.0,75.0,1,156,B
2647,9,15.0,75.0,1,156,B
2648,9,14.166667,70.8,1,156,B
2648,9,14.166667,70.8,1,156,B
2648,9,14.166667,70.8,1,156,B
2648,9,14.166667,70.8,1,156,B
2648,9,14.166667,70.8,1,156,B
2648,9,14.166667,70.8,1,156,B
2649,9,13.166667,65.8,1,156,B
2649,9,13.166667,65.8,1,156,B
2649,9,13.166667,65.8,1,156,B
2649,9,13.166667,65.8,1,156,B
2649,9,13.166667,65.8,1,156,B
2649,9,13.166667,65.8,1,156,B
2650,9,12.6,63.0,1,158,B
2650,9,12.6,63.0,1,158,B
2650,9,12.6,63.0,1,158,B
2650,9,12.6,63.0,1,158,B
2650,9,12.6,63.0,1,158,B
2651,9,11.6,58.0,1,150,B
2651,9,11.6,58.0,1,150,B
2651,9,11.6,58.0,1,150,B
2651,9,11.6,58.0,1,150,B
2651,9,11.6,58.0,1,150,B
2652,9,12.25,61.3,1,150,B
2652,9,12.25,61.3,1,150,B
2652,9,12.25,61.3,1,150,B
2652,9,12.25,61.3,1,150,B
2653,9,11.166667,55.8,1,148,B
2653,9,11.166667,55.8,1,148,B
2653,9,11.166667,55.8,1,148,B
2653,9,11.166667,55.8,1,148,B
2653,9,11.166667,55.8,1,148,B
2653,9,11.166667,55.8,1,148,B
2654,9,12.571429,62.9,1,146,B
2654,9,12.571429,62.9,1,146,B
2654,9,12.571429,62.9,1,146,B
2654,9,12.571429,62.9,1,146,B
2654,9,12.571429,62.9,1,146,B
2654,9,12.571429,62.9,1,146,B
2654,9,12.571429,62.9,1,146,B
2655,9,12.666667,63.3,1,138,A
2655,9,12.666667,63.3,1,138,A
2655,9,12.666667,63.3,1,138,A
2655,9,12.666667,63.3,1,138,A
2655,9,12.666667,63.3,1,138,A
2655,9,12.666667,63.3,1,138,A
2656,9,10.75,53.8,1,140,A
2656,9,10.75,53.8,1,140,A
2656,9,10.75,53.8,1,140,A
2656,9,10.75,53.8,1,140,A
2657,9,9.0,45.0,1,144,B
2657,9,9.0,45.0,1,144,B
2657,9,9.0,45.0,1,144,B
2657,9,9.0,45.0,1,144,B
2658,9,13.2,66.0,1,140,A
2658,9,13.2,66.0,1,140,A
2658,9,13.2,66.0,1,140,A
2658,9,13.2,66.0,1,140,A
2658,9,13.2,66.0,1,140,A
2659,9,12.142857,60.7,1,162,C
2659,9,12.142857,60.7,1,162,C
2659,9,12.142857,60.7,1,162,C
2659,9,12.142857,60.7,1,162,C
2659,9,12.142857,60.7,1,162,C
2659,9,12.142857,60.7,1,162,C
2659,9,12.142857,60.7,1,162,C
2660,9,12.857143,64.3,1,152,B
2660,9,12.857143,64.3,1,152,B
2660,9,12.857143,64.3,1,152,B
2660,9,12.857143,64.3,1,152,B
2660,9,12.857143,64.3,1,152,B
2660,9,12.857143,64.3,1,152,B
2660,9,12.857143,64.3,1,152,B
2661,9,12.666667,63.3,1,150,B
2661,9,12.666667,63.3,1,150,B
2661,9,12.666667,63.3,1,150,B
2661,9,12.666667,63.3,1,150,B
2661,9,12.666667,63.3,1,150,B
2661,9,12.666667,63.3,1,150,B
2662,9,13.5,67.5,1,150,B
2662,9,13.5,67.5,1,150,B
2662,9,13.5,67.5,1,150,B
2662,9,13.5,67.5,1,150,B
2662,9,13.5,67.5,1,150,B
2662,9,13.5,67.5,1,150,B
2663,9,13.4,67.0,1,156,B
2663,9,13.4,67.0,1,156,B
2663,9,13.4,67.0,1,156,B
2663,9,13.4,67.0,1,156,B
2663,9,13.4,67.0,1,156,B
2664,9,14.142857,70.7,1,160,B
2664,9,14.142857,70.7,1,160,B
2664,9,14.142857,70.7,1,160,B
2664,9,14.142857,70.7,1,160,B
2664,9,14.142857,70.7,1,160,B
2664,9,14.142857,70.7,1,160,B
2664,9,14.142857,70.7,1,160,B
2665,9,13.0,65.0,1,150,B
2665,9,13.0,65.0,1,150,B
2665,9,13.0,65.0,1,150,B
2665,9,13.0,65.0,1,150,B
2665,9,13.0,65.0,1,150,B
2665,9,13.0,65.0,1,150,B
2665,9,13.0,65.0,1,150,B
2666,9,10.4,52.0,1,168,C
2666,9,10.4,52.0,1,168,C
2666,9,10.4,52.0,1,168,C
2666,9,10.4,52.0,1,168,C
2666,9,10.4,52.0,1,168,C
2667,9,13.75,68.8,1,170,C
2667,9,13.75,68.8,1,170,C
2667,9,13.75,68.8,1,170,C
2667,9,13.75,68.8,1,170,C
2668,9,10.5,52.5,1,142,B
2668,9,10.5,52.5,1,142,B
2668,9,10.5,52.5,1,142,B
2668,9,10.5,52.5,1,142,B
2668,9,10.5,52.5,1,142,B
2668,9,10.5,52.5,1,142,B
2669,9,11.8,59.0,1,152,B
2669,9,11.8,59.0,1,152,B
2669,9,11.8,59.0,1,152,B
2669,9,11.8,59.0,1,152,B
2669,9,11.8,59.0,1,152,B
2670,9,11.571429,57.9,1,164,C
2670,9,11.571429,57.9,1,164,C
2670,9,11.571429,57.9,1,164,C
2670,9,11.571429,57.9,1,164,C
2670,9,11.571429,57.9,1,164,C
2670,9,11.571429,57.9,1,164,C
2670,9,11.571429,57.9,1,164,C
2671,9,13.428571,67.1,1,136,A
2671,9,13.428571,67.1,1,136,A
2671,9,13.428571,67.1,1,136,A
2671,9,13.428571,67.1,1,136,A
2671,9,13.428571,67.1,1,136,A
2671,9,13.428571,67.1,1,136,A
2671,9,13.428571,67.1,1,136,A
2672,9,12.571429,62.9,1,146,B
2672,9,12.571429,62.9,1,146,B
2672,9,12.571429,62.9,1,146,B
2672,9,12.571429,62.9,1,146,B
2672,9,12.571429,62.9,1,146,B
2672,9,12.571429,62.9,1,146,B
2672,9,12.571429,62.9,1,146,B
2673,9,8.5,42.5,1,146,B
2673,9,8.5,42.5,1,146,B
2674,9,12.0,60.0,1,148,B
2674,9,12.0,60.0,1,148,B
2674,9,12.0,60.0,1,148,B
2674,9,12.0,60.0,1,148,B
2674,9,12.0,60.0,1,148,B
2674,9,12.0,60.0,1,148,B
2674,9,12.0,60.0,1,148,B
2675,9,12.571429,62.9,1,144,B
2675,9,12.571429,62.9,1,144,B
2675,9,12.571429,62.9,1,144,B
2675,9,12.571429,62.9,1,144,B
2675,9,12.571429,62.9,1,144,B
2675,9,12.571429,62.9,1,144,B
2675,9,12.571429,62.9,1,144,B
2676,9,12.285714,61.4,1,152,B
2676,9,12.285714,61.4,1,152,B
2676,9,12.285714,61.4,1,152,B
2676,9,12.285714,61.4,1,152,B
2676,9,12.285714,61.4,1,152,B
2676,9,12.285714,61.4,1,152,B
2676,9,12.285714,61.4,1,152,B
2677,9,11.0,55.0,1,150,B
2677,9,11.0,55.0,1,150,B
2677,9,11.0,55.0,1,150,B
2677,9,11.0,55.0,1,150,B
2677,9,11.0,55.0,1,150,B
2677,9,11.0,55.0,1,150,B
2677,9,11.0,55.0,1,150,B
2678,9,12.142857,60.7,1,146,B
2678,9,12.142857,60.7,1,146,B
2678,9,12.142857,60.7,1,146,B
2678,9,12.142857,60.7,1,146,B
2678,9,12.142857,60.7,1,146,B
2678,9,12.142857,60.7,1,146,B
2678,9,12.142857,60.7,1,146,B
2679,9,12.5,62.5,1,146,B
2679,9,12.5,62.5,1,146,B
2679,9,12.5,62.5,1,146,B
2679,9,12.5,62.5,1,146,B
2680,9,8.6,43.0,1,150,B
2680,9,8.6,43.0,1,150,B
2680,9,8.6,43.0,1,150,B
2680,9,8.6,43.0,1,150,B
2680,9,8.6,43.0,1,150,B
2681,9,11.142857,55.7,1,144,B
2681,9,11.142857,55.7,1,144,B
2681,9,11.142857,55.7,1,144,B
2681,9,11.142857,55.7,1,144,B
2681,9,11.142857,55.7,1,144,B
2681,9,11.142857,55.7,1,144,B
2681,9,11.142857,55.7,1,144,B
2682,9,14.25,71.3,1,146,B
2682,9,14.25,71.3,1,146,B
2682,9,14.25,71.3,1,146,B
2682,9,14.25,71.3,1,146,B
2683,9,13.285714,66.4,1,140,A
2683,9,13.285714,66.4,1,140,A
2683,9,13.285714,66.4,1,140,A
2683,9,13.285714,66.4,1,140,A
2683,9,13.285714,66.4,1,140,A
2683,9,13.285714,66.4,1,140,A
2683,9,13.285714,66.4,1,140,A
2684,9,10.142857,50.7,1,148,B
2684,9,10.142857,50.7,1,148,B
2684,9,10.142857,50.7,1,148,B
2684,9,10.142857,50.7,1,148,B
2684,9,10.142857,50.7,1,148,B
2684,9,10.142857,50.7,1,148,B
2684,9,10.142857,50.7,1,148,B
2685,9,11.142857,55.7,1,152,B
2685,9,11.142857,55.7,1,152,B
2685,9,11.142857,55.7,1,152,B
2685,9,11.142857,55.7,1,152,B
2685,9,11.142857,55.7,1,152,B
2685,9,11.142857,55.7,1,152,B
2685,9,11.142857,55.7,1,152,B
2686,9,12.833333,64.2,1,142,B
2686,9,12.833333,64.2,1,142,B
2686,9,12.833333,64.2,1,142,B
2686,9,12.833333,64.2,1,142,B
2686,9,12.833333,64.2,1,142,B
2686,9,12.833333,64.2,1,142,B
2687,9,5.8,29.0,1,140,A
2687,9,5.8,29.0,1,140,A
2687,9,5.8,29.0,1,140,A
2687,9,5.8,29.0,1,140,A
2687,9,5.8,29.0,1,140,A
2688,9,12.428571,62.1,1,140,A
2688,9,12.428571,62.1,1,140,A
2688,9,12.428571,62.1,1,140,A
2688,9,12.428571,62.1,1,140,A
2688,9,12.428571,62.1,1,140,A
2688,9,12.428571,62.1,1,140,A
2688,9,12.428571,62.1,1,140,A
2690,9,12.714286,63.6,1,148,B
2690,9,12.714286,63.6,1,148,B
2690,9,12.714286,63.6,1,148,B
2690,9,12.714286,63.6,1,148,B
2690,9,12.714286,63.6,1,148,B
2690,9,12.714286,63.6,1,148,B
2690,9,12.714286,63.6,1,148,B
2691,9,13.142857,65.7,1,148,B
2691,9,13.142857,65.7,1,148,B
2691,9,13.142857,65.7,1,148,B
2691,9,13.142857,65.7,1,148,B
2691,9,13.142857,65.7,1,148,B
2691,9,13.142857,65.7,1,148,B
2691,9,13.142857,65.7,1,148,B
2692,9,10.857143,54.3,1,168,C
2692,9,10.857143,54.3,1,168,C
2692,9,10.857143,54.3,1,168,C
2692,9,10.857143,54.3,1,168,C
2692,9,10.857143,54.3,1,168,C
2692,9,10.857143,54.3,1,168,C
2692,9,10.857143,54.3,1,168,C
2693,9,13.142857,65.7,1,162,C
2693,9,13.142857,65.7,1,162,C
2693,9,13.142857,65.7,1,162,C
2693,9,13.142857,65.7,1,162,C
2693,9,13.142857,65.7,1,162,C
2693,9,13.142857,65.7,1,162,C
2693,9,13.142857,65.7,1,162,C
2694,9,1.0,5.0,1,136,A
2694,9,1.0,5.0,1,136,A
2695,9,11.714286,58.6,1,144,B
2695,9,11.714286,58.6,1,144,B
2695,9,11.714286,58.6,1,144,B
2695,9,11.714286,58.6,1,144,B
2695,9,11.714286,58.6,1,144,B
2695,9,11.714286,58.6,1,144,B
2695,9,11.714286,58.6,1,144,B
2696,9,11.6,58.0,1,142,B
2696,9,11.6,58.0,1,142,B
2696,9,11.6,58.0,1,142,B
2696,9,11.6,58.0,1,142,B
2696,9,11.6,58.0,1,142,B
2697,9,14.0,70.0,1,152,B
2697,9,14.0,70.0,1,152,B
2697,9,14.0,70.0,1,152,B
2697,9,14.0,70.0,1,152,B
2697,9,14.0,70.0,1,152,B
2697,9,14.0,70.0,1,152,B
2697,9,14.0,70.0,1,152,B
2698,9,11.333333,56.7,1,144,B
2698,9,11.333333,56.7,1,144,B
2698,9,11.333333,56.7,1,144,B
2698,9,11.333333,56.7,1,144,B
2698,9,11.333333,56.7,1,144,B
2698,9,11.333333,56.7,1,144,B
2699,9,13.333333,66.7,1,152,B
2699,9,13.333333,66.7,1,152,B
2699,9,13.333333,66.7,1,152,B
2699,9,13.333333,66.7,1,152,B
2699,9,13.333333,66.7,1,152,B
2699,9,13.333333,66.7,1,152,B
2700,9,10.714286,53.6,1,158,B
2700,9,10.714286,53.6,1,158,B
2700,9,10.714286,53.6,1,158,B
2700,9,10.714286,53.6,1,158,B
2700,9,10.714286,53.6,1,158,B
2700,9,10.714286,53.6,1,158,B
2700,9,10.714286,53.6,1,158,B
2701,9,12.333333,61.7,1,152,B
2701,9,12.333333,61.7,1,152,B
2701,9,12.333333,61.7,1,152,B
2701,9,12.333333,61.7,1,152,B
2701,9,12.333333,61.7,1,152,B
2701,9,12.333333,61.7,1,152,B
2702,9,13.571429,67.9,1,150,B
2702,9,13.571429,67.9,1,150,B
2702,9,13.571429,67.9,1,150,B
2702,9,13.571429,67.9,1,150,B
2702,9,13.571429,67.9,1,150,B
2702,9,13.571429,67.9,1,150,B
2702,9,13.571429,67.9,1,150,B
2703,9,12.571429,62.9,1,156,B
2703,9,12.571429,62.9,1,156,B
2703,9,12.571429,62.9,1,156,B
2703,9,12.571429,62.9,1,156,B
2703,9,12.571429,62.9,1,156,B
2703,9,12.571429,62.9,1,156,B
2703,9,12.571429,62.9,1,156,B
2704,9,12.285714,61.4,1,158,B
2704,9,12.285714,61.4,1,158,B
2704,9,12.285714,61.4,1,158,B
2704,9,12.285714,61.4,1,158,B
2704,9,12.285714,61.4,1,158,B
2704,9,12.285714,61.4,1,158,B
2704,9,12.285714,61.4,1,158,B
2705,9,13.571429,67.9,1,146,B
2705,9,13.571429,67.9,1,146,B
2705,9,13.571429,67.9,1,146,B
2705,9,13.571429,67.9,1,146,B
2705,9,13.571429,67.9,1,146,B
2705,9,13.571429,67.9,1,146,B
2705,9,13.571429,67.9,1,146,B
2706,9,11.857143,59.3,1,144,B
2706,9,11.857143,59.3,1,144,B
2706,9,11.857143,59.3,1,144,B
2706,9,11.857143,59.3,1,144,B
2706,9,11.857143,59.3,1,144,B
2706,9,11.857143,59.3,1,144,B
2706,9,11.857143,59.3,1,144,B
2707,9,11.714286,58.6,1,158,B
2707,9,11.714286,58.6,1,158,B
2707,9,11.714286,58.6,1,158,B
2707,9,11.714286,58.6,1,158,B
2707,9,11.714286,58.6,1,158,B
2707,9,11.714286,58.6,1,158,B
2707,9,11.714286,58.6,1,158,B
2708,9,13.2,66.0,1,146,B
2708,9,13.2,66.0,1,146,B
2708,9,13.2,66.0,1,146,B
2708,9,13.2,66.0,1,146,B
2708,9,13.2,66.0,1,146,B
2709,9,12.5,62.5,1,154,B
2709,9,12.5,62.5,1,154,B
2709,9,12.5,62.5,1,154,B
2709,9,12.5,62.5,1,154,B
2709,9,12.5,62.5,1,154,B
2709,9,12.5,62.5,1,154,B
2710,9,12.285714,61.4,1,140,A
2710,9,12.285714,61.4,1,140,A
2710,9,12.285714,61.4,1,140,A
2710,9,12.285714,61.4,1,140,A
2710,9,12.285714,61.4,1,140,A
2710,9,12.285714,61.4,1,140,A
2710,9,12.285714,61.4,1,140,A
2711,9,13.142857,65.7,1,156,B
2711,9,13.142857,65.7,1,156,B
2711,9,13.142857,65.7,1,156,B
2711,9,13.142857,65.7,1,156,B
